"Code","Name","Detail"
"  PEN 423","  MAINTENANCE AND RELIABILITY","    1 Introduction to Manufacturing Systems, Different types of manufacturing (12) Systems Volume Variety relationships for understanding manufacturing systems, Flexibility and automation Different types of flexibility in manufacturing, Different types of FMS building blocks of flexible manufacturing system Work station, Storage retrieved system, material handling systems and computer control system           2 Machining system of FMS Horizontal  Vertical machining Centers Integrated  (12) Material Handling, Automated Guided Vehicles and modern trends  3 Automatic Storage and Retrieval System FMS control System Cellular Manufacturing  (10) Systems  4 Group technology Past faculties, part classification and coding production flow (10)  analysis, Machine Cell design, Computer Aided Process Planning        5 Layout consideration for flexible manufacturing Scheduling of flexible (6) manufacturing system 6 FMS simulation, Latest trends and Case studies (6)           Course"
"  PEN 424","  FLEXIBLE MANUFACTURING SYSTEM","  Lecture wise breakup  1 Product development driven by concurrent engineering role of CAE (Computer-Aided  Engineering) in Product design mathematical abstractions of product for functionality verification INTRODUCTION TO FEM  2 The Finite Element Method, Elements and Nodes, Modeling the problem and Checking 6 Results, Discretization and other Approximations, Responsibility of the user, Elementary Matrix Algebra BARS AND BEAMS  3 Linear Static Analysis Stiffness Matrix Formulation Bar Element, Stiffness Matrix 6 Formulation Beam Element, properties of stiffness matrices — Avoiding Singularity, Mechanical Loads and Stresses, Thermal Loads and Stresses PLANE PROBLEMS  4 Constant Strain Triangle (CST),s Linear Strain Triangle (LST), Bilinear Quadrilateral (Q4), 8 Quadratic Quadrilateral (Q8), Improved Bilinear Quadrilateral (Q6), Elements with “Drilling” dof, Elements of more General Shape, Loads, Stress Calculation ISOPARAMETRIC ELEMENTS AND SOLUTION TECHNIQUES Node Numbering and Matrix Sparsity, Equation solving, Transformations, Isoperimetric  5 Elements Formulation, Gauss Quadrature and Isoperimetric Elements, Choice of 8 Quadrature Rule and Instabilities, Stress Calculation and Gauss Points, Nature of Finite Element Solution, Convergence Requirements — Patch Test, Infinite Media and Infinite Elements, Substructures, Symmetry, Constraints MODELING, ERRORS AND ACCURACY IN LINEAR ANALYS Modeling in General, Structure Behavior and Element Behavior, Element Tests and  6 Element Shapes, Test Cases and Pilot Studies, Material Properties, Loads, Connections, 8 Boundary Conditions, Planning the Analysis, Numerical Error  Sources and Detection, Common Mistakes, Checking the Model, Critique of FE Results, Stress Concentrations — Sub-modeling, Convergence with Mesh Refinement, Error Measures and Adaptivity THERMAL ANALYSIS 8  7 Some Basic Equations, Finite Elements in Thermal Analysis, Radiation and Other Nonlinearities, Thermal Transients, Modeling Considerations VIBRATION AND DYNAMICS  8 Basic equations -— Vibration, Mass matrices, Undamped Free Vibration, 8 DampingReduction, Modeling Equations  Course"
"","","ment driven by concurrent engineering role of CAE (Computer-Aided  Engineering) in Product design mathematical abstractions of product for functionality verification INTRODUCTION TO FEM  2 The Finite Element Method, Elements and Nodes, Modeling the problem and Checking 6 Results, Discretization and other Approximations, Responsibility of the user, Elementary Matrix Algebra BARS AND BEAMS  3 Linear Static Analysis Stiffness Matrix Formulation Bar Element, Stiffness Matrix 6 Formulation Beam Element, properties of stiffness matrices — Avoiding Singularity, Mechanical Loads and Stresses, Thermal Loads and Stresses PLANE PROBLEMS  4 Constant Strain Triangle (CST),s Linear Strain Triangle (LST), Bilinear Quadrilateral (Q4), 8 Quadratic Quadrilateral (Q8), Improved Bilinear Quadrilateral (Q6), Elements with “Drilling” dof, Elements of more General Shape, Loads, Stress Calculation ISOPARAMETRIC ELEMENTS AND SOLUTION TECHNIQUES Node Numbering and Matrix Sparsity, Equation solving, Transformations, Isoperimetric  5 Elements Formulation, Gauss Quadrature and Isoperimetric Elements, Choice of 8 Quadrature Rule and Instabilities, Stress Calculation and Gauss Points, Nature of Finite Element Solution, Convergence Requirements — Patch Test, Infinite Media and Infinite Elements, Substructures, Symmetry, Constraints MODELING, ERRORS AND ACCURACY IN LINEAR ANALYS Modeling in General, Structure Behavior and Element Behavior, Element Tests and  6 Element Shapes, Test Cases and Pilot Studies, Material Properties, Loads, Connections, 8 Boundary Conditions, Planning the Analysis, Numerical Error  Sources and Detection, Common Mistakes, Checking the Model, Critique of FE Results, Stress Concentrations — Sub-modeling, Convergence with Mesh Refinement, Error Measures and Adaptivity THERMAL ANALYSIS 8  7 Some Basic Equations, Finite Elements in Thermal Analysis, Radiation and Other Nonlinearities, Thermal Transients, Modeling Considerations VIBRATION AND DYNAMICS  8 Basic equations -— Vibration, Mass matrices, Undamped Free Vibration, 8 DampingReduction, Modeling Equations  Course"
" PEN 431"," COMPUTER INTEGRATED MANUFACTURING (M S )","s     COMPUTER AIDED DESIGN The Product Design Process, CAD System Input — Output Devices, Selection of CAD/CAM Systems  2     COMPUTER GRAPHICS AND TRANSFORMATION Geometric Transformations, Homogeneous Representation, Composition of Transformations     GEOMETRIC MODELING Geometric Modeling Approaches, Wireframe Modeling, Surface Modeling, Solid Modeling, Parametric and Variational Design, Rapid Prototyping     COMPUTER AIDED ENGINEERING ANALYSIS Finite Element Modeling, Design Optimization, Commercial Packages to Support Product Modeling and Analysis     PROCESS PLANNING AND CONCURRENT ENGINEERING Process Planning, Computer Aided Process Planning, Concurrent Engineering and Design for Manufacturing, Advanced Manufacturing Planning     MATERIAL HANDLING AND IDENTIFICATION TECHNOLOGIES  introduction to Material Handling, Material transport Equipment, Storage System Performance and Location Strategies, Conventional Storage Methods and Equipment Automated Storage Systems, Automatic Identification and Data Capture, Bar Code Technology, Radio Frequency Identification, Other AIDC Technologies     CELLULAR MANUFACTURING Part Families, Parts Classification and Coding, Production Flow Analysis Cellular Manufacturing, Applications of Group Technology        FLEXIBLE MANUFACTURING SYSTEMS FMS Components, FMS Applications and Benefits, FMS Planning and Implementation IssuesINSPECTION TECHNOLOGIES Inspection Metrology, Conventional Measuring and Gaging Techniques, Coordinate        2 Measuring Machines, Surface Measurement, Machine Vision, Other Optical Inspection $ Methods, Noncontact Non-optical Inspection techniques PRODUCTION PLANNING AND CONTROL SYSTEMS  10 Aggregate Production Planning and Master Production Schedule, Material Requirements 3 Planning, Capacity Planning, Shop Floor Control, Inventory Control, Extensions of MRP CASE STUDIES  11 Application oriented case studies on computer aided designs, material handling and flexible 2  manufacturing systems           Course"
"  PEN 432","  INDUSTRIAL ENGINEERING —II_ (M S )","s     QUALITY MANAGEMENT  Introduction to the concepts of Inspection, quality control, quality assurance and CWQM Quality trilogy, Con tenuous improvement philosophy — Kaizen , Components of TQM, PDCA Cycle, TQM implementation, Improvement through elimination of wastes, 5S campaign, 4M checklists, Organizational structure, education and training, communications process, costs of quality, use and evaluation of quality costs Zero Defect programmes, identification and solution of quality problems — Pareto, Cause and Effect and Force Field analysis, Brainstorming, Quality Circles, QC tools and their applications QFD, JIT philosophy and techniques        STATISTICAL PROCESS CONTROL  Statistical process control, systematic approach process variability, Control Charts for variables and attributes Acceptance sampling plans — single, double, multiple and sequential — for attributes and variables, minimum inspection per lot, formulation of inspection lots and selection of samples OC curve Doge-Romig tables and ABC standards, AOQL, and LTPD plansRELIABILITY ENGINEERING Reliability Definition and Basic concepts, Mean Time Between failures (MTBF), Mean Time To Repair (MTTR) deviation of the Reliability function, Statistical failure modes                                                                                   2 Exponential, Gamma, Weibull, Lognormal and Fatigue life models Point and interval 8 estimation procedures for the above distributions Reliability in terms of Hazard rate — Hazard models and bath-tub curve applicability of Weibull distribution  SUPPLY CHAIN AND LOGISTICS MANAGEMENT Overview of Supply Chain and supply chain management Supply chain performance and  4 profitability Role of Supply Chain Management and its Scope and importance  6 Performance Drivers and obstacles Achieving strategic fit Logistics and Competitive Strategy  VALUE ENGINEERING Introduction History, development and scope of value management, value analysis vs  5 Value engineering principles of costing and cost estimation, benefits Basic concepts of 8 value engineering Selection of project, team members, general phase, information phase, creation phase, evaluation phase investigation and implementation phase, audit  CASE STUDIES  6 Technical case studies on project management for quality improvement, Statistical process 4 control, reliability and value engineering  Course"
"  PEN 433","  FORMING AND WELDING (M S)","  METAL FORMING Introduction, classification, effect of forming parameters, hot and cold working processes,  1 true strain curves, determination of flow stress, Tresca and Von Misces criteria, metal  10 forming lubrication, lubrication mechanism, boundary mixed and hydrodynamic lubrication ROLLING  2 Classification of rolling processes, rolling mills, products, variables, rolling defects and 3 controls Defects  Remedies DRAWING  3 Drawing of rods, wires, tubes, variables in drawing and operations, analysis of drawing 3  forces Defects  RemediesFORGING 4 Open and closed forging, Hammer, Press and Drop forging, analysis of forging forces, 3 sticking and sliding friction Defects  Remedies     EXTRUSION 5 Classification of extrusion processes, equipment and variables used in extrusion Defects 3  Remedies     WELDING  Classification of welding processes, physics of arc, arc blow, welding symbol, types of V-I characteristics, different types of power sources, Classification and selection of welding electrodes, welding fluxes,     METAL TRANSFER 7 Forces affecting metal transfer, classification of modes of metal transfer, parameter 2 effecting metal transfer     WELDING PROCESSES  Principle, advantages disadvantages and applications of Gas welding, SMAW, MIG, TIG, 8 SAW, Electro-slag, Plasma, EBW and LBW process Welding defects, brazing and  6 soldering, thermal spraying Heat affected zones Introduction to Non-Fusion welding processes resistance welding, solid state welding     TESTING AND CHARACTERIZATION OF MATERIALS 9 Destructive and non-destructive testing of materials tensile, bend and impact testing of 6 weldment and on weld metal, dye penetrant, magnetic particle testing                                                                                                                          A A Number of"
" PEN 434"," INDUSTRIAL ENGINEERING — I (M S )","of     1  INTRODUCTION  Definition and scope of Industrial engineering role of an industrial engineer in industry, functions of industrial engineering department and its organization, qualities of an industrial engineer  2     PRODUCTIVITY AND WORK STUDY  Productivity concept and definition Introduction, definitions of productivity, Productivity measurement at national, industrial and enterprise level, Benefits of higher productivity Productivity in the individual enterprise Introduction, Productivity measurement approaches at the enterprise level, Productivity of materials, Productivity of land, buildings, machines and manpower, Factors contributing to productivity improvement Techniques for productivity improvement Introduction, Work content and ineffective time, Improving productivity for reducing work content, Improving productivity by reducing ineffective time     WORK STUDY  Introduction, basic procedure, prerequisites of conducting a work study The human factor in application of work study Introduction, management and supervisor their role in work study, the works study man The influence of working conditions on work study Introduction, factors affecting working conditions, occupational safety and health, fire prevention and protection, layout and housekeeping, lightning and climate conditioning, noise and vibrations, ergonomics, arrangement of working time, conclusion        METHOD STUDY Introduction to method study and the selection of job Introduction, definition and objective o tmethod study, procedure of method study Flow and handling of materials Introduction, plant layout, developing the new layout, the handling of materials Tools for recording the] movement of worker Introduction, string diagram, flow process chart man type, travel chart] nultiple activity chart Introduction, the principles of motion economy, classification 0 novements, further notes on workplace layout, notes on the design of jigs, tools and fixtures, nachine controls and displays of dials, the two handed process chart, Simo chart     WORK MEASUREMENT  Purpose of work measurement, the basic procedure, the techniques of work measurements, Work sampling Introduction, basic concept and procedure,  Time study rating Introduction, the quality worker, the average worker, standard rating and standard performance Predetermined time standards (PTS) Introduction, definition, advantages of PTS system, Criticisms of PTS system, different forms of PTS system, use of PTS system, and application of PTS system     WORK DESIGN Concept of job enlargement, job enrichment and job rotation, effective job design consideration technological and behavioral factors     ERGONOMICS Introduction to ergonomics, consideration in designing man machine systems with special reference to design of displays and control        CASE STUDY Practical case studies on management of productivity, work study, methods study and ergonomicsNumber of"
"  PEN 435","  MACHINING TECHNOLOGY (M S )"," INTRODUCTION 4 1 Classification of M/c Processes, Kinds of Motions in M/c tools, Tool materials  Cutting fluids LATHE  LATHE OPERATIONS 6 2 Classification of lathes  Capstan turrets, Geometry of a single Pt tool, Speed, Feed  Depth of Cut, Turning, facing, taper turning, parting, chamfering  threading DRILLING MACHINES  4 3 Classifications, Nomenclature of a Drill, Drilling operations such as boring, reaming, tapping, Speed, feed  M/c time calculations MILLINGMIC 4 4 Classifications, Specs, Indexing devices, Up Milling  Down Milling, Milling Attachments, Cutter geometry, Speed, feed  M/c time calculations GRINDING MACHINES 3 5 Classifications  Applications Surface, Internal  Centre-less grinding, Wheel Selection, Standards, M/c times Dressing truing of Grinding wheels SHAPING, PLANING AND BROACHING 2 Types  classification of Shapers, Planers, Specifications, QRM, Speed, Feed  6 Machining time calculations Job holding devices  applications Broaching Tools, parameters THORY OF METAL CUTTING 4 Types of Chips, Mechanics of Chip Formation, Relevance of Shear Angle, Merchant 7 Circle, Lee  Shafer’s theory, Forces in Turning, Drilling  Milling, Mechanisms of tool failures, Tool life, Mach inability, Cutting fluids in machining NON CONVENTIONAL MACHINING PROCESSES 4 Abrasive jet M/c Ultrasonic Machining, Electro-Chemical M/c Electric Discharge m/c, 8 Electron beam M/c, Laser Beam M/c, Plasma Arc Machining Electro-Chemical Grinding, Chemical M/c, Abrasive Flow Machining HIGH VELOCITY METAL FORMING 3 9 Electro-hydraulic Forming, Mechanical High Velocity Forming, Magnetic pulse Forming  Explosive forming GEAR MANUFACTURING PROCESSES 4 Introduction  Methods used Production of Spur, Bevel  Worm gears Casting, Powder 10 Metallurgy, Molding  Rolling Gear Hobbing  Gear Shaping Processes Bevel Gear Generator  Gear Finishing Operations Gear Shaving, Gear Burnishing  Gear Grinding Operations APPLICATIONS AND CASE STUDIES 4 11 Technical case studies on process improvements and technological advancements on     conventional and non conventional processesCourse"
"  PEN 461","  TECHNOLOGY MANAGEMENT","res — 42  Number of     TECHNOLOGY MANAGEMENT Issues and applications, Concepts of technology Role and importance of technology management, Dimensions of technology management, technology management in India     2     TECHNOLOGY CHANGE Nature of technology change, Motivation for technology change Invention and Innovation Technology Life Cycle, Technology monitoring     TECHNOLOGY FORECASTING  Objectives and approaches, Methodology of technological forecasting, Delphin technique, growth curves, Morphological analysis technological discontinuities Indian Technology Vision 2020     TECHNOLOGY PLANNING  Technology and Socio Economic Planning, Choice of Technology, Process of Technology generation Integrating business and technology strategies, Technology development approaches, technology audit Organization for technology management technological change and manufacturing complexity, risk in new technology projects, implementing technology     MANAGEMENT OF R  D Corporate strategy, Selection of R  D projects, Managing R  D,        Marketing of R  D MANAGEMENT OF INNOVATION Radical and Cyclic Innovation Processes Technology Strategy and innovationTECHNOLOGY ABSORPTION AND DIFFUSION  Technology dependence, Concepts in technology absorption, constraints in technology absorption Management of technology absorption, technology absorption and adaptation scheme (TAAS), Concept of diffusion of technology, perspective on diffusion, developing diffusion strategies     TECHNOLOGY TRANSFER  Models of Technology Transfer, Technology Transfer modes, Dimensions of Technology Transfer, Dimensions of technology transfer, Pricing of technology Government policies of technology transfer     ROLE OF INTELLECTUAL PROPERTY RIGHTS Nature of IPR, Patent, Trademark and copy rights Legal aspects     10  MANAGING PROCESS TECHNOLOGY Continuous improvement technology integration, product and process technology techniques of improvement, economics if improvement        11     TECHNOLOGY AS A COMPETITIVE STRATEGY Competitive analysis, core competitive competencies, technology leadership, adoption of new technology, marketing of new technology Case studies on technology managementCourse"
" 4 PEN 462","  TOTAL QUALITY MANAGEMENT","s     INTRODUCTION Importance, Evolution, contribution of Deming, Juran, Crossby, Taguchi etc Current understandings  6     QUALITY ELEMENTS OF QUALITY Quality of design, quality of conformance quality costs- interrelationship of costs, economics of quality of design and quality of conformance     QUALITY CONTROL SYSTEMS QC function, system concept, QC system, quality planning, quality policies, quality audit, new design review, QC organization Quality system standards ISO 9000     ELEMENTS OF STATISTICAL INFERENCE  Distribution of sample means, their characteristics and central limit theorem, process variation, process capability, sampling plans single and double sampling plans, sequential sampling plans, QC curve for sampling plans, AQL and ASN concepts Theory of control charts, chance causes and assignable causes, In control process and out of control process, Control charts for process control X  R, P  C charts  12     QUALITY ASSURANCE Sporadic process control, chronic quality problems process- tools and techniques, improvement, Break through, Managements Role     QUALITY Training, problem solving techniques, team building, motivation, QC circles"
"  PEN 463","  OPERATIONS RESEARCH","s     INTRODUCTION AND FORMULATION  Origin and development of operations research, Scope of Operations Research (OR),  General methodology of OR, applications of OR to industrial problems Formulation of LP model for some common industrial problems—product mix, blending, resource allocation, inventory, replacement and similar other problems Primal and dual problems, Transportation and assignment models Degeneracy in transportation problems  10     LINEAR PROGRAMMING Graphical solution, Simplex method of solution, quality and sensitivity analysis Application of linear programming and sensitivity analysis in industrial problems     QUEING THEORY Analysis of the following queues with Poisson’s pattern of arrival and exponentially distributed service times, Single channel queues with infinite customer populations     MONTE CARLO SIMULATION  Need for simulation, advantages and disadvantages of simulation, methods of simulation Generation of normal random numbers with any given distribution Use of random numbers for system simulation     PERT AND CPM Network representation Critical path computations Construction of the time schedule Linear programming formulation of CPM PERT calculations     DYNAMIC PROGRAMMING  Recursive nature of computations in DP Forward and Backward recursion Selected DP applications Knapsack/fly away/cargo-loading model, Work force size model, Equipment replacement model, Investment model, Inventory models     REPLACEMENT THEORY  Introduction Failure mechanism of item Assumptions of replacement theory Replacement decisions Types of replacement problem           Course"
"  GSC101","  ENVIRONMENTAL SCIENCES","  Multi-discipline nature of environmental studies as applied to different engineering steams-  6  1 Definitions, scopes and explanations Types of Ecosystems — System dynamics — Understanding ecosystems, Ecosystem 6  2 degradation, Resource utilization, Ecosystem diversity, Habitat classification  3 Natural Resources Renewable and non-renewable- Natural resources and associated 6 problems, Non-renewable resources, Renewable resources Energy and Environment- Fossil fuel, Geothermal, tidal, nuclear, solar, wind, hydropower   6  4 biomass Environment pollution- Air Pollution, Water Pollution, Soil Pollution, Marine Pollution, 6  2 Noise Pollution, Thermal Pollution, Nuclear hazards Cleaner Production and life cycle analysis - LCA methodology, steps and tools, ELA and  6  7 Environment audit Environment Development and Society- Emerging technology for sustainable development  6  7 and environment management, public participation and provision in management and legislation  Course"
"  MAN 101","  MATHEMATICS I"," 1 INFINITE SERIES 8  Infinite series and convergence, alternating series, power series and convergence Taylor’s and Maclaurin’s Series (Scope as in Chapter 8, Sections 81, 83 — 89 of Reference Book 1)     2 MULTIVARIABLE FUNCTIONS 10 Limit, Continuity and Partial Derivatives Euler’s Theoem for Homogeneous functions Differentiability, Linearization and Differentials Chain rule Extreme values and Saddle Points Lagrange multipliers Taylor’s Formula  (Scope as in Chapter 12, Sections 121 — 126, 128 — 1210 of Reference Book 1)     3 SOLID GEOMETRY 4 Cylinders and Quadric surfaces, Cylindrical and Spherical Coordinates (Scope as in Chapter10, Sections106 and 107 of Reference Book 1)     4 INTEGRAL CALCULUS 8 Area between plane curves Volumes of solids of revolution Lengths of plane curves Areas of surfaces of revolution Double integrals in rectangular and Polar form, Triple integrals in Rectangular, Cylindrical and Spherical coordinates, Substitutions in Multiple Integrals (Scope as in Chapter 5, Sections 51, 53, 55, 56 and Chapter 13 Sections 131, 133, 134,136 and 137 of Reference Book 1)     5 ORDINARY DIFFERENTIAL EQUATIONS 12 First order exact differential equations, Integrating factor, Orthogonal trajectories, Second and Higher order Linear Differential Equations with constant coefficients, Differential Operators, Methods of Variation of Parameters and Undetermined Coefficients, Euler Cauchy Equation, Wronskian (Scope as in Chapter 1, Section 15, 18 Chapter 2, 21-24, 26, 29-210, 213- 215 of Reference Book 2)           Course"
"  MAN 103","  PROBABILITY AND STATISTICS","s     RANDOM VARIABLES AND PROBABILITY DISTRIBUTIONS  Random variables, Discrete, Continuous and Joint Probability distributions, Marginal and Conditional distributions, Independent random variables, Expectation, Variance and Covariance, Means and variances of linear combinations of random variables, Chebyshev’s inequality, Binomial, Poisson, Uniform and Normal distributions, Normal and Poisson approximations to Binomial, Moments, Moment generating function  20     SAMPLING DISTRIBUTIONS  ESTIMATION  Population, Sample, Sampling distributions, Law of large numbers, Central limit theorem, Distribution of sample mean, Difference of means, Proportions and difference of proportions, Chi-square distribution, Student’s t-distribution, Estimation of parameters, Point estimate, Confidence interval for mean, difference of means and proportions     TESTS OF HYPOTHESES Hypothesis, Test statistic, Critical region, Significance level, Single Sample and Two Samples tests for mean           Course"
"",""," 1 KINEMATICS OF A PARTICLE Introduction Rectilinear Kinematics General  5 Curvilinear Motion Curvilinear Motion Rectangular Components, Normal and Tangential Components, Cylindrical Components Absolute Dependent Motion Analysis of Two Particles Relative-Motion Analysis of Two Particles Using Translating Axes Motion of a Projectile 2 KINETICS OF A PARTICLE FORCE AND ACCELERATION Newton's Laws of  4 Motion The Equation of Motion Equation of Motion for a System of Particles Equations of Motion Rectangular Coordinates, Normal and Tangential Coordinates, Cylindrical Coordinates Central-Force Motion and Space Mechanics 3 KINETICS OF A PARTICLE WORK AND ENERGY The Work of a Force Principle  3 of Work and Energy Principle of Work and Energy for a System of Particles Power and Efficiency Conservative Forces and Potential Energy Conservation of Energy 4 KINETICS OF A PARTICLE IMPULSE AND MOMENTUM Principle of Linear  4 Impulse and Momentum Principle of Linear Impulse and Momentum for a System of Particles Conservation of Linear Momentum for a System of Particles Impact Angular Momentum Relation Between Moment of a Force and Angular Momentum Angular Impulse and Momentum Principles 5 PLANAR KINEMATICS OF A RIGID BODY Rigid-Body Motion Translation  4 Rotation About a Fixed Axis Absolute General Plane Motion Analysis Relative-Motion Analysis Velocity, Instantaneous Center of Zero Velocity, Acceleration Relative-Motion Analysis using Rotating Axes 6 PLANAR KINETICS OF A RIGID BODY FORCE AND ACCELERATION Moment  4 of Inertia Planar Kinetic Equations of Motion Equations of Motion Translation, Rotation About a Fixed Axis, and General Plane Motion 7 PLANAR KINETICS OF A RIGID BODY WORK AND ENERGY Kinetic Energy  3 The Work of a Force The Work of a Couple Principle of Work and Energy Conservation of Energy 8 PLANAR KINETICS OF A RIGID BODY IMPULSE AND MOMENTUM Linear  3 and Angular Momentum Principle of Impulse and Momentum Conservation of Momentum Eccentric Impact 9 THREE-DIMENSIONAL KINEMATICS OF A RIGID BODY Rotation About a Fixed  3 Point The Time Derivative of a Vector Measured from a Fixed and Translating-Rotating System General Motion Relative-Motion Analysis using Translating and Rotating Axes 10 THREE-DIMENSIONAL KINETICS OF A RIGID BODY Moments and Products of  3 Inertia Angular Momentum Kinetic Energy Equations of Motion Gyroscopic Motion Torque free motionCourse"
" CHN101"," APPLIED CHEMISTRY","  1 WATER TREATMENT AND ITS ANALYSIS Boiler feed water and its problems,  7 Water Softening techniques, Domestic Water treatment, Chemical Analysis and related numerical problems  2 POLYMER CHEMISTRY Classification, Mechanism and methods of polymerization,  5 preparation, properties and uses of few engineering  3 SOLID STATE CHEMISTRY Introduction to structure and bonding-ionic solids, crystal  6 defects and applications of defect structure (transistors, rectifiers, photovoltaic cells and computer chips)Introduction to ceramics  4 LUBRICANTS/ FUEL CELL TECHNOLOGY/CORROSION Functions mechanism,  6 classification, properties and analysis of Lubricants and related numerical problems Introduction to electrochemistry, types of electrodes, Reference electrodes, Ion-selective electrodes, Concentration cells, Batteries, Fuel cells/ Types of corrosion, dry and wet corrosion and their mechanisms, types of electrochemical corrosion, factors influencing corrosion, Prevention of corrosion  5 ATOMIC AND MOLECULAR SPECTROSCOPY AAS- Principle, instrumentation and  10 applications of UV,IR and NMR spectroscopy and related problems  6 COORDINATION CHEMISTRY Crystal Field Theory, Splitting of octahedral,  4 tetrahedral and square planner complexes, Applications of crystal field theory  7 AROMATIC ELECTROPHILIC AND NUCLEOPHILIC SUBSTITUTION 4  Reaction mechanisms and applicationsCourse"
"  HSS 101","  ETHICS AND SELF AWARENESS"," 1 INTRODUCTION TO ETHICS 6  Concept of Ethics — Nature, Scope, Sources, Types, Functions and Factors influencing Ethics, Approaches to Ethics — Psychological, Philosophical and Social, Broader Ethical Issues in Society     2 VALUES, NORMS, STANDARDS AND MORALITY 4 Concept and Role, Relation with Ethics, Psycho-Social Theories of Moral Development — Kohlberg and Carol Gilligan     3 ETHICS AND BUSINESS 5 Concept of Business Ethics — Nature, Objectives and Factors influencing Business Ethics, 3 C’s of Business Ethics, Ethics in Business Activities, Ethical Dilemmas in Business, Managing Ethics     4 SELF-AWARENESS 4 Concept of Self Awareness — Need, Elements, Self Assessment - SWOT Analysis, Self Concepts — Self-Knowledge, Assertiveness and Self-Confidence, Self-Esteem        5 SELF-DEVELOPMENT 9 Concept of Self-Development, Social Intelligence, Emotional Intelligence, Managing Time  and Stress, Positive Human Qualities (Self-Efficacy, Empathy, Gratitude, Compassion, Forgiveness and Motivation), Personality Development Models — Johari Window, Transactional Analysis, Myers Briggs Type Indicator, Self-Awareness and Self- Development ExercisesCourse"
"  HSS 102","  COMMUNICATION SKILLS (ADVANCED)"," 1 FUNDAMENTALS OF COMMUNICATION SKILLS 3 Scope and Significance of Communication Skills, Listening, Speaking, Reading and Writing WRITING SKILLS 3 2 Basics of Grammar — Placing of Subject and Verb, Parts of Speech, Uses of Tenses, Active- Passive, Narration VOCABULARY BUILDING AND WRITING 3 3 Word Formation  Synonyms, Antonyms, Words Often Confiised, One-Word Substitutes, Idioms and Phrasal Verbs, Abbreviations of Scientific and Technical Words 4 SPEAKING SKILLS 3 Introduction to Phonetic Sounds  Articulation, Word Accent, Rhythm and Intonation 5 READING AND COMPREHENSION 2 Two comprehensive prose passages A A Number of"
"  HSS 103","  ECONOMICS"," INTRODUCTION TO COMMUNICATION PROCESS 3 1 Scope, Significance, Types and Levels, Technical Communication, Tools of Effective Communication SPEAKING SKILLS AND PERSONALITY DEVELOPMENT 6 2 Interpersonal Communication, Oral Presentation, Body Language and Voice Modulation (Para linguistics and Non- Verbal), Negotiation and Persuasion, Group Discussion, Interview Techniques (Telephonic and Video Conferencing) ADVANCED Technical Writing 4 3 Job Application, CV Writing, Business Letters, Memos, Minutes, Notices, Report Writing  Structure, E-mail Etiquette, Blog Writing COMMUNICATION AND MEDIA 1 ao Social and Political Context of Communication, Recent Developments in Media A a Number of"
" 2 HSS 201"," PRINCIPLES OF MANAGEMENT","s     INTRODUCTION TO ECONOMICS 1 Nature of Economics, Economic Thoughts, Economic Activities, Relationship of Economics with other Social Sciences and Engineering  3     THEORY OF CONSUMER BEHAVIOUR  Demand Types, Law of Demand, Demand Supply Curve, Determinants of Demand and Change in Demand (Movement of Demand and Shift of Demand) with Case Studies  2 Elasticity of Demand Nature, Degrees, Types, Factors Affecting Elasticity of Demand and its Application in present scenario  Laws of Consumption Concept and Applicability of Law of Diminishing Marginal Utility and Law of Equi-Marginal Utility     THEORY OF PRODUCTION AND COST  Cost Concept and Types  Production Concept, Scale of Production, Law of Variable Proportion Returns to Factor and Returns to Scale Causes and Implications Economies and Diseconomies of Scale Concept and Types  Relevance of Production and Cost Concept in present context     THEORY OF MARKET  Market Concept and Types (Perfect Competition, Monopoly and Monopolistic Competition),  Nature and Relevance of different Markets in present scenario — Case Study        BASIC CONCEPTS OF MACRO ECONOMICS 5 National Income Concept and Measurement Methods, Determination of Equilibrium of IncomeInflation Concept, Causes and Effect of Inflation, Measures to Control Inflation, Case Study on Impact of Inflation           Course"
" HSM 401","  BUSINESS ENVIRONMENT AND BUSINESS LAWS"," 1 INTRODUCTION TO MANAGEMENT 3 Nature of Management Art or Science, Principles and Functions of Management 2 EVOLUTION OF MANAGEMENT THOUGHT 6 Classical Theories Bureaucratic, Scientific and Administrative ApproachNeo-Classical Theories Human Relations and Human Behaviour Approach Modern Theories of Management Relevance of Management Thought in present scenario — Management Cases                 PLANNING 4 3 Nature of Planning, Planning Process, Application of Planning Process in a Hypothetical Situation, Types of Planning, Types of Plans, Management by Objective (MBO) ORGANIZING 4 Concept of Organization, Departmentation, Forms of Organization Structure 4 Analysis of Organization Structure — Case Studies Hypothetical Formation of an Organization STAFFING 6 Human Resource Planning HRP Process, Job Analysis Job Description, Job Specifications and Used of Job Analysis 5 Recruitment Sources and Methods Selection Selection Process, Role Playing and Case Study on Selection Tests and Interviews Training and Development Techniques, Performance Appraisal Methods Case Study on Staffing Practices DIRECTING 3 6 Concept, Leadership Importance and Styles, Motivation Theories and their relevance in present scenario, Communication Process, Types and Barriers of Communication Management Game on Leadership, Motivation and Communication 7 CONTROLLING 2  Nature and Process of Controlling, Requirements for Effective Controlling           Course"
