"Code","Name","Detail"
"  GSC101","  ENVIRONMENTAL SCIENCES","s     Multi-discipline nature of environmental studies as applied to different engineering streams -  6                        1 Definitions, scopes and explanations  2 Types of Ecosystems — System dynamics — Understanding ecosystems, Ecosystem 6 degradation, Resource utilization, Ecosystem diversity, Habitat classification  3 Natural Resources Renewable and non-renewable- Natural resources and associated 6 problems, Non-renewable resources, Renewable resources  4 Energy and Environment- Fossil fuel, Geothermal, tidal, nuclear, solar, wind, hydropower   6 biomass  5 Environment pollution- Air Pollution, Water Pollution, Soil Pollution, Marine Pollution, 6 Noise Pollution, Thermal Pollution, Nuclear hazards  6 Cleaner Production and life cycle analysis - LCA methodology, steps and tools, ELA and  6 Environment audit Environment Development and Society- Emerging technology for sustainable development  6  7 and environment management, public participation and provision in management and     legislation        Course"
" MAN 101"," MATHEMATICST"," 1 INFINITE SERIES 8  Infinite series and convergence, alternating series, power series and convergence Taylor’s and Maclaurin’s Series (Scope as in Chapter 8, Sections 81, 83 — 89 of Reference Book 1)     2 MULTIVARIABLE FUNCTIONS 10 Limit, Continuity and Partial Derivatives Euler’s Theoem for Homogeneous functions Differentiability, Linearization and Differentials Chain rule Extreme values and Saddle Points Lagrange multipliers Taylor’s Formula  (Scope as in Chapter 12, Sections 121 — 126, 128 — 1210 of Reference Book 1)     3 SOLID GEOMETRY 4 Cylinders and Quadric surfaces, Cylindrical and Spherical Coordinates (Scope as in Chapter10, Sections106 and 107 of Reference Book 1)     4 INTEGRAL CALCULUS 8 Area between plane curves Volumes of solids of revolution Lengths of plane curves Areas of surfaces of revolution Double integrals in rectangular and Polar form, Triple integrals in Rectangular, Cylindrical and Spherical coordinates, Substitutions in Multiple Integrals (Scope as in Chapter 5, Sections 51, 53, 55, 56 and Chapter 13 Sections 131, 133, 134,136 and 137 of Reference Book 1)     5 ORDINARY DIFFERENTIAL EQUATIONS 12 First order exact differential equations, Integrating factor, Orthogonal trajectories, Second and Higher order Linear Differential Equations with constant coefficients, Differential Operators, Methods of Variation of Parameters and Undetermined Coefficients, Euler Cauchy Equation, Wronskian (Scope as in Chapter 1, Section 15, 18 Chapter 2, 21-24, 26, 29-210, 213- 215 of Reference Book 2)           Course"
"  MAN 103","  PROBABILITY AND STATISTICS","s     RANDOM VARIABLES AND PROBABILITY DISTRIBUTIONS  Random variables, Discrete, Continuous and Joint Probability distributions, Marginal and Conditional distributions, Independent random variables, Expectation, Variance and Covariance, Means and variances of linear combinations of random variables, Chebyshev’s inequality, Binomial, Poisson, Uniform and Normal distributions, Normal and Poisson approximations to Binomial, Moments, Moment generating function  20     SAMPLING DISTRIBUTIONS  ESTIMATION  Population, Sample, Sampling distributions, Law of large numbers, Central limit theorem, Distribution of sample mean, Difference of means, Proportions and difference of proportions, Chi-square distribution, Student's t-distribution, Estimation of parameters, Point estimate, Confidence interval for mean, difference of means and proportions  16     TESTS OF HYPOTHESES Hypothesis, Test statistic, Critical region, Significance level, Single Sample and Two Samples tests for mean           Course"
" MAN10","

VECTOR CALCULUS, FOURIER SERIES AND LAPLACE TRANSFORM"," VECTOR CALCULUS 20  Gradient, Divergence and Curl — their physical interpretation and representation in        1 cylindrical and spherical coordinates Line, surface and volume integrals Green’s theorem in the plane, Stoke’s theorem, Divergence theorem Lrotational and Solenoidal Fields, Applications to Science and Engineering FOURIER SERIES 12 Periodic functions, Trigonometric series, Fourier Series, Euler’s formulae, Conditions for 2 existence of Fourier series, Even and odd functions, Half range expansions, Complex Fourier series, Applications of Fourier series, Parseval’s identity, Harmonic analysis LAPLACE TRANSFORM 10 3 Laplace transform, Inverse transform, properties, Transforms of derivatives and integrals,  Unit step function, Dirac’s delta function, Differentiation and integration of transforms, Applications to differential equations           Course"
" MAN 106"," PARTIAL DIFFERENTIAL EQUATIONS AND SPECIAL FUNCTIONS"," PARTIAL DIFFERENTIAL EQUATIONS 17 1 Formation and solution of first order partial differential equations, Linear equations of  higher order with constant coefficients, Applications to Engineering problems     SPECIAL FUNCTIONS 25 Series solution of differential equations, Power series methods, Series solution of Legendre’s differential equation Legendre’s polynomial, generating functions, Recurrence 2 relations, Frobenius method, Series solution of Bessel’s differential equation, Bessel’s functions, Modified Bessel’s functions, generating functions, Recurrence relations, Equations reducible to Bessel’s equation, Sturm Liouville’s problem, Eigen function expansions           Course"
"  MAN 109","  NUMERICAL ANALYSIS","           1 ERRORS 5Errors in numerical calculations, Absolute, relative and percentage errors, Round off and truncation errors, Error propagation, Loss of significant digits, Errors in series approximation, Speed of convergence                 SOLUTION OF EQUATIONS ab 2 Bisection method, Fixed point iteration and its convergence, Acceleration of convergence  using Aitken’s method Regula-Falsi, Newton-Raphson, Generalized Newton's, Chebyshev’s  and Halley's methods  INTERPOLATION 10 3 Lagrange Interpolation, Newton’s divided difference interpolation, Finite differences,  Newton’s, Bessel’s, Stirling’s and Guass’ difference formulae  NUMERICAL DIFFERENTIATION  INTEGRATION 8 4 Differentiation using differences, Integration using Newton-cote’s formulas with errors,  Gaussian Quadrature  SOLUTION OF LINEAR SYSTEM OF EQUATIONS 6 5 Direct methods - Gauss elimination, Partial pivoting, Complete pivoting, Gauss-Jordan and  factorization methods, Iterative methods-Gauss Siedal and Jacobi’s methods  NUMERICAL METHODS FOR DIFFERENTIAL EQUATIONS 6 6 Solution of first order differential equations using Taylor’s series, Euler’s, Picard’s and  Runge-Kutta method upto 4"" order, Predictor-Corrector methods (Adam’s and Milne’s method),           Course"
"  PYN101","  OSCILLATIONS AND OPTICS","s     ULTRASONICS Production, detection and uses of ultrasonics, reverberation, sabine’s formula (no derivation)  3     SHM Review of basic kinematics (displacement, velocity, acceleration, time period and phase of vibration) and dynamics (restoring force and energetics) of simple harmonic motion, differential equation of SHM, superposition of two SHM in one dimension, charge oscillations in LC circuits  4     DAMPED OSCILLATIONS Concept and cause of damping, differential equation of a damped oscillator and different kinds of damping, Methods of describing damping of an oscillator - logarithmic decrement, relaxation time, quality factor, band width Series LCR circuit as a damped oscillator     FORCED OSCILLATIONS States of forced oscillations, differential equation of forced oscillator — its displacement, velocity and impedance, behaviour of displacement and velocity with driver’s frequency, Power, bandwidth, Quality factor and amplification of forced oscillator, resonance in forced oscillators, forced oscillations in series LCR circuit     WAVE MOTION Wave equation and its solution, characteristic impedance of a string, reflection and transmission of waves on a string at a boundary, reflection and transmission of energy, the matching of impedances     INTERFERENCE Division of wave front and amplitude Fresnel’s biprism, Newton’s rings, Michelson interferometer and its applications for determination of ) and dh     DIFFRACTION Fresnel and Fraunhofer diffraction, qualitative changes in diffraction pattern on moving from single slit to double slit, plane transmission grating, dispersive power  resolving power of a grating     POLARIZATION Methods of polarization, analysis of polarized light, quarter and half wave plates, double refraction     LASERS Elementary idea of LASER production, spontaneous emission, stimulated emission, Einstein’s coefficients, Helium-Neon, Ruby and semiconductor lasers, applications of lasers     10  FIBRE OPTICS Basics of optical fibre - its numerical aperture, coherent bundle, step index and graded index fibre, material dispersion, fibre Optics sensors, applications of optical fibre in communication systems     11     HOLOGRAPHY Basic principle, theory and requirements"
"  PYN102","  CONDENSED MATTER PHYSICS","s     CRYSTAL STRUCTURE Space lattices and their symmetries, crystal structures (cubic and hexagonal cells), assignment of coordinates, directions and planes in crystals, linear, planer and space densities in crystals, close packed morphology (Hexagonal and cubic close packing), single and polycrystalline structures, interstitial spaces (trigonal, tetrahedral and octahedral voids, crystal Structure analysis, X-ray diffraction and Bragg’s law, crystal defects, Point, line, surface and volume imperfections  (11)     THEORY OF METALS Free electron theory, electrical properties, thermal properties, motion in magnetic field (cyclotron resonance), Zone theory Band theory of solids, Kronig- Penney Model (qualitative), conductors, insulators and semiconductors  ©)     DIELECTRIC MATERIALS Review of basic formulas, dielectric constant and polarizability, sources of polarizability, classical treatment of dipolar, ionic and electronic polarizability, piezoelectricity, ferroelectrcity  6)     MAGNETIC MATERIALS Review of basic formulas, magnetic susceptibility, classification of materials, Langevin diamagnetism, paramagnetism (only classical treatment), magnetism in metals, ferromagnetism in insulators, anti-ferromagnetism and ferrimagnetism, ferromagnetism in metals, ferromagnetic domains, hysteresis  (8)     SUPERCONDUCTIVITY Zero resistance, occurrence of superconductivity, Meissner effect, critical field, thermodynamics of superconducting transitions, electrodynamics of superconductors, qualitative idea of BCS theory  @)     SEMICONDUCTORS p-type and n-type semiconductors, statistics of electrons and holes, Hall effect (for single as well as both type of charge carriers)  @)     NANOTECHNOLOGY Introduction, Synthesis of Nanoparticles Mechanical Method, Sputtering, Chemical Vapour Deposition, Sol-gel Technique, Applications of Nanotechnology        @)"
"  PYN - 105","  MECHANICS"," 1 KINEMATICS OF A PARTICLE Introduction Rectilinear Kinematics General  5  Curvilinear Motion Curvilinear Motion Rectangular Components, Normal and Tangential Components, Cylindrical Components Absolute Dependent Motion Analysis of Two Particles Relative-Motion Analysis of Two Particles Using Translating Axes Motion of a Projectile     KINETICS OF A PARTICLE FORCE AND ACCELERATION Newton's Laws of  4 Motion The Equation of Motion Equation of Motion for a System of Particles Equations of Motion Rectangular Coordinates, Normal and Tangential Coordinates, Cylindrical Coordinates Central-Force Motion and Space Mechanics     KINETICS OF A PARTICLE WORK AND ENERGY The Work of a Force Principle  3 of Work and Energy Principle of Work and Energy for a System of Particles Power and Efficiency Conservative Forces and Potential Energy Conservation of Energy     KINETICS OF A PARTICLE IMPULSE AND MOMENTUM Principle of Linear  4 Impulse and Momentum Principle of Linear Impulse and Momentum for a System of Particles Conservation of Linear Momentum for a System of Particles Impact Angular Momentum Relation Between Moment of a Force and Angular Momentum Angular Impulse and Momentum Principles        PLANAR KINEMATICS OF A RIGID BODY Rigid-Body Motion Translation  4 Rotation About a Fixed Axis Absolute General Plane Motion Analysis Relative-MotionAnalysis Velocity, Instantaneous Center of Zero Velocity, Acceleration Relative-Motion Analysis using Rotating Axes     PLANAR KINETICS OF A RIGID BODY FORCE AND ACCELERATION Moment  4 of Inertia Planar Kinetic Equations of Motion Equations of Motion Translation, Rotation About a Fixed Axis, and General Plane Motion     PLANAR KINETICS OF A RIGID BODY WORK AND ENERGY Kinetic Energy  3 The Work of a Force The Work of a Couple Principle of Work and Energy Conservation of Energy     PLANAR KINETICS OF A RIGID BODY IMPULSE AND MOMENTUM Linear  3 and Angular Momentum Principle of Impulse and Momentum Conservation of Momentum Eccentric Impact     THREE-DIMENSIONAL KINEMATICS OF A RIGID BODY Rotation About a Fixed  3 Point The Time Derivative of a Vector Measured from a Fixed and Translating-Rotating System General Motion Relative-Motion Analysis using Translating and Rotating Axes     10  THREE-DIMENSIONAL KINETICS OF A RIGID BODY Moments and Products of  3 Inertia Angular Momentum Kinetic Energy Equations of Motion Gyroscopic Motion Torque-Free Motion           Course"
"  PYN-106"," S ELECTROMAGNETIC THEORY"," ‘VECTORS AND FIELDS 10  Cartesian coordinate System, Cylindrical and Spherical coordinate Systems, Constant coordinate surfaces, Del operator, Gradient, Divergence of a Vector and Divergence              1 Theorem, Curl of a vector and Stoke’s theorem, Gradient, Divergence, Curl and Laplacian in the three coordinate Systems, Laplacian of a scalar, Scalar  Vector Fields, Classification of Vector field Sinusoidally time-varying fields, Complex Numbers and Phasor technique  2 ELECTROSTATICS 10Field intensity, Gauss’s law  its applications, Maxwell’s 1 eqn (Electrostatics), Electric Energy and potential, the line integral, Potential gradient, the dipole fields, Energy density in an electrostatic field  Current and current density, Continuity of current, Metallic conductors, Conductor properties and boundary conditions, the nature of Dielectric materials and related Boundary conditions, Capacitance, Capacitance of a two-wire line, Current analogies  Electrostatic boundary-value problems, Laplace’s and Poisson’s equations, Uniqueness theorem, General procedure for solving Laplace’s and Poisson’s equation , Resistance and capacitance, Method of images     MAGNETOSTATICS  Biot-Savart’s law, Ampere’s circuital law, Applications of Ampere’s law, Magnetic flux and magnetic flux density-Maxwell’s eqn, Maxwell’s eqn for static electromagnetic fields, Scalar and vector magnetic potentials  Magnetic dipole, Force due to Magnetic field on a differential current element, force between  two differential current elements, Force and torque on a closed circuit, The nature of magnetic materials, Magnetization and permeability, Magnetic boundary conditions, Inductors and inductances, Magnetic energy, Magnetic circuits, Potential energy and force on magnetic materials  ll     MAXWELL’S EQUATIONS AND ELECTROMAGNETIC WAVE PROPAGATION Faraday’s law, Displacement current, Maxwell’s equations in point form, Maxwell’s equations in integral form, Kirchoff’s Voltage law and Kirchoff’s Current law from Maxwell’s equations, EM waves in general, EM wave propagation in Lossy Dielectrics, Wave propagation in lossless dielectrics, Plane waves in free space, Plane waves in Good conductors, Power  Poynting Vector, Reflection of a plane wave at normal incidence, Reflection of a plane wave at oblique incidence     ll"
"  CHN101","  APPLIED CHEMISTRY"," 1 WATER TREATMENT AND ITS ANALYSIS Boiler feed water and its problems,  7  Water Softening techniques, Domestic Water treatment, Chemical Analysis and related numerical problems     POLYMER CHEMISTRY Classification, Mechanism and methods of polymerization,  5 preparation, properties and uses of few engineering     SOLID STATE CHEMISTRY Introduction to structure and bonding-ionic solids, crystal  6 defects and applications of defect structure (transistors, rectifiers, photovoltaic cells and computer chips)Introduction to ceramics     LUBRICANTS/ FUEL CELL TECHNOLOGY/CORROSION Functions mechanism,  6 classification, properties and analysis of Lubricants and related numerical problems Introduction to electrochemistry, types of electrodes, Reference electrodes, Ion-selective electrodes, Concentration cells, Batteries, Fuel cells/ Types of corrosion, dry and wet corrosion and their mechanisms, types of electrochemical corrosion, factors influencing corrosion, Prevention of corrosion     ATOMIC AND MOLECULAR SPECTROSCOPY AAS- Principle, instrumentation and  10 applications of UV,IR and NMR spectroscopy and related problems     COORDINATION CHEMISTRY Crystal Field Theory, Splitting of octahedral,  4 tetrahedral and square planner complexes, Applications of crystal field theory     AROMATIC ELECTROPHILIC AND NUCLEOPHILIC SUBSTITUTION 4 Reaction mechanisms and applications           Course"
"  CHN-102","  PHYSICAL CHEMISTRY","s     CHEMICAL EQUILIBRIUM  General characteristics of chemical equilibrium, thermodynamic derivation of the law of chemical equilibrium, Van’t Hoff reaction isotherm Relation between Kp, Ke and Kx Temperature dependence of equilibrium constant-Van’t Hoff equation, Le Chatelier’s principle)  4     SOLUTIONS Ideal and non-ideal solutions, Raoults’s law, change of free energy, enthalpy, and entropy on mixing of liquids, distillation of binary solutions Partially miscible liquids such as Phenol- water, triethylamine- water, and Nicotine- water systems Henry’s law, Nernst distribution law, Colligative properties of dilute solutions Abnormal molar mass, degree of dissociation and association of solutes     CHEMICAL KINETICS Rate equation of reactions of various orders, rate mechanism, kinetics of complex reactions Concept of energy barrier and energy of activation Theories of reaction rates, measurement of extent of reaction, zero order reactions Rates of flow systems Lindemann theory of unimolecular reactions     SURFACE PHENOMENA Adsorption of gases by solids Types of adsorption, adsorption isotherms, Langmuir’s adsorption equation, BET equation for determination of surface area of adsorbents, applications of adsorption, catalysis, kinetics of surface reactions Introduction to micelles, emulsions and gels     PHASE EQUILIBRIA  Phase rule and its thermodynamic derivation One component systems-water, sulphur, Two component systems, construction and interpretation of general phase diagrams for liquid-vapour, liquid-liquid and liquid-solid systems Eutectics, freezing mixtures, ultra purity, zone refining     ELECTROCHEMISTRY Conductance of electrolytic solutions, transference number and its determination, Kohlrausch’s law of independent migration of ions, Interionic attraction theory, activity and activity coefficients of strong electrolytes, ionic equilibria Ionizaton of water, ionization constants of weak acids and weak bases, hydrolysis, pH, common ion effect, solubility product and salt effect        ELECTROCHEMICAL CELLS Reversible and irreversible cells, emf and its measurement, cell reactions and emf, thermodynamics of electrode potentials, half- cell potential and its determination, Nernst equation, concentration cells, liquid junction potential, determination of activity co-efficient from cell potential data, potentiometric titrations, A Number of"
"  CHN-103","  INORGANIC CHEMISTRY"," 1 QUANTUM THEORY AND ATOMIC STRUCTURE Introduction to wave mechanics,  4  the Schrodinger equation, the Schrodinger equation as applied to hydrogen atom, the origin of quantum numbers and shapes of orbitalsCHEMICAL BONDING Molecular orbital and valence bond theories of bond formation  7 and application of molecular orbital theory to the formation of homonuclear and heteronuclear diatomic molecules     THE SOLID STATE A recapitulation of close packing of spheres, structures of NaCl,  4 CsCl, ZnS, CaF2, crystal defects and applications of defect structures (transistors, rectifiers, photovoltaic cells and computer chips)     COORDINATION COMPOUNDS Part 1Werner’s theory, effective atomic number,  6 bonding of transition metal complexes valence bond theory, crystal field theory, crystal field splitting in tetrahedral, octahedral and distorted octahedral (square planar) crystal fields Thermodynamic aspects of coordination compounds (crystal field stabilization energies of octahedral and tetrahedral complexes, spectrochemical series)     COORDINATION COMPOUNDS Part2 Kinetic aspects of coordination compounds  6 (substitution reactions in complexes with coordination number 4 and 6 and their mechanism - SN, SN’) Magnetic behaviour of complexes — Para magnetism, diamagnetism, ferromagnetism and antiferromagnetism and measurement ofmagnetic susceptibility of complexes by Guoy’s method     ORGANOMETALLIC COMPOUNDS Nomenclature, types of ligands and bonding in  5 organometallic compounds, use of organometallics in industry     INORGANIC POLYMERS TYPES of inorganic polymers, polyphosphazenes,  5 polysiloxanes —their structures and properties     ROLE OF METALS IN BIOLOGICAL SYSTEMS Bio-inorganic Chemistry of Iron —  5 Heme proteins  Non-Heme iron proteins bioinorganic chemistry of cobalt-vitamin B12 and metalloenzymes           Course"
"  CHN-104","  PHYSICAL CHEMISTRY","res     CHEMICAL EQUILIBRIUM thermodynamic derivation of the law of chemical  5 equilibrium, Van’t Hoff reaction isotherm Relation between Kp, Ke and Kx Temperature dependence of equilibrium constant- Le Chatelier’s principle     SOLUTIONS Raoults’s law, change of free energy, enthalpy, and entropy on mixing of  8 liquids, distillation of binary solutions Partially miscible liquids Henry’s law, Nernst distribution law, Colligative properties of dilute solutions Abnormal molar mass, degree of dissociation and association of solutes     CHEMICAL KINETICS Rate equation of various orders, rate mechanism, kinetics of  8 complex reactions Theories of reaction rates, measurement of extent of reaction, Rates of flow systems Lindemann theory of unimolecular reactions     SURFACE PHENOMENA Adsorption of gases by solids, adsorption isotherms,  6 Langmuir’s adsorption equation, BET equation for determination of surface area of adsorbents, applications of adsorption, catalysis, kinetics of surface reactions Introduction to micelles, emulsions and gels     PHASE EQUILIBRIA  Phase rule and its thermodynamic derivation One component  6 systems-water, sulphur, Two component systems, construction and interpretation of general phase diagrams for liquid-vapour, liquid-liquid and liquid-solid systems Eutectics, freezing mixtures, ultra purity, zone refining     ELECTROCHEMISTRY transference number and its determination, Kohlrausch’s law of  5 independent migration of ions, Interionic attraction theory, activity and activity coefficients of strong electrolytes, ionic equilibria Ionizaton of water, ionization constants of weak acids and weak bases, common ion effect, solubility product and salt effect     ELECTROCHEMICAL CELLS Reversible and irreversible cells, emf and its  4 measurement, cell reactions and emf, thermodynamics of electrode potentials, half- cell potential and its determination, Nernst equation, concentration cells, liquid junction potential, determination of activity co-efficient from cell potential data, potentiometric titrations           Course"
" HSS 101"," ETHICS AND SELF AWARENESS"," 1 INTRODUCTION TO ETHICS 6 Concept of Ethics — Nature, Scope, Sources, Types, Functions and Factors influencing Ethics, Approaches to Ethics — Psychological, Philosophical and Social, Broader Ethical Issues in Society 2 VALUES, NORMS, STANDARDS AND MORALITY 4 Concept and Role, Relation with Ethics, Psycho-Social Theories of Moral Development — Kohlberg and Carol Gilligan 3 ETHICS AND BUSINESS 5 Concept of Business Ethics — Nature, Objectives and Factors influencing Business Ethics, 3 C’s of Business Ethics, Ethics in Business Activities, Ethical Dilemmas in Business, Managing Ethics 4 SELF-AWARENESS 4 Concept of Self Awareness — Need, Elements, Self Assessment - SWOT Analysis, Self Concepts — Self-Knowledge, Assertiveness and Self-Confidence, Self-Esteem 5 SELF-DEVELOPMENT 9 Concept of Self-Development, Social Intelligence, Emotional Intelligence, Managing Time and Stress, Positive Human Qualities (Self-Efficacy, Empathy, Gratitude, Compassion, Forgiveness and Motivation), Personality Development Models — Johari Window, Transactional Analysis, Myers Briggs Type Indicator, Self-Awareness and Self- Development Exercises Course"
" HSS 102"," __  COMMUNICATION SKILLS (BASIC"," 1 FUNDAMENTALS OF COMMUNICATION SKILLS 3 Scope and Significance of Communication Skills, Listening, Speaking, Reading and Writing WRITING SKILLS 3 2 Basics of Grammar — Placing of Subject and Verb, Parts of Speech, Uses of Tenses, Active- Passive, Narration ‘VOCABULARY BUILDING AND WRITING 3 3 Word Formation  Synonyms, Antonyms, Words Often Confused, One-Word Substitutes, Idioms and Phrasal Verbs, Abbreviations of Scientific and Technical Words 4 SPEAKING SKILLS 3 Introduction to Phonetic Sounds  Articulation, Word Accent, Rhythm and Intonation 5 READING AND COMPREHENSION 2 Two comprehensive prose passages z Z Number of"
"  HSS 103","  COMMUNICATION SKILLS (ADVANCED)"," INTRODUCTION TO COMMUNICATION PROCESS 3 1 Scope, Significance, Types and Levels, Technical Communication, Tools of Effective Communication SPEAKING SKILLS AND PERSONALITY DEVELOPMENT 6 2 Interpersonal Communication, Oral Presentation, Body Language and Voice Modulation (Para linguistics and Non- Verbal), Negotiation and Persuasion, Group Discussion, Interview Techniques (Telephonic and Video Conferencing) ADVANCED Technical Writing 4 3 Job Application, CV Writing, Business Letters, Memos, Minutes, Notices, Report Writing  Structure, E-mail Etiquette, Blog Writing 4 COMMUNICATION AND MEDIA 1 Social and Political Context of Communication, Recent Developments in Media - - Number of"
"  HSS 201","  ECONOMICS"," INTRODUCTION TO ECONOMICS 3 1 Nature of Economics, Economic Thoughts, Economic Activities, Relationship of Economics with other Social Sciences and Engineering THEORY OF CONSUMER BEHAVIOUR 9  Demand Types, Law of Demand, Demand Supply Curve, Determinants of Demand and Change in Demand (Movement of Demand and Shift of Demand) with Case Studies  2 Elasticity of Demand Nature, Degrees, Types, Factors Affecting Elasticity of Demand and its Application in present scenario  Laws of Consumption Concept and Applicability of Law of Diminishing Marginal Utility and Law of Equi-Marginal Utility     THEORY OF PRODUCTION AND COST 5 Cost Concept and Types  Production Concept, Scale of Production, Law of Variable Proportion Returns to Factor and Returns to Scale Causes and Implications Economies and Diseconomies of Scale Concept and Types  Relevance of Production and Cost Concept in present context     THEORY OF MARKET 5 Market Concept and Types (Perfect Competition, Monopoly and Monopolistic Competition),  Nature and Relevance of different Markets in present scenario — Case Study        BASIC CONCEPTS OF MACRO ECONOMICS 6 5 National Income Concept and Measurement Methods, Determination of Equilibrium of IncomeInflation Concept, Causes and Effect of Inflation, Measures to Control Inflation, Case Study on Impact of Inflation           Course"
" HSS 202"," PSYCHOLOGY"," INTRODUCTION TO PSYCHOLOGY 4 Concept, Nature and Scope 1 Methods of Studying Human Behaviour — Introspection Method, Observation Method,  Experimental Method, Case History Method, Survey Method, Psychological Test Use Relevance of these Methods in present context              INTELLIGENCE 4 2 Concept and Determinants of Intelligence  Theories of Intelligence and its Application Spearman, Thurston, Guilford  PERSONALITY 4 3 Personality Concept, Determinants of Personality, Trait Paradigm (Eysenck),  Psychodynamic Paradigm (Freud), Measurement of Personality — Self Report Measures  (EPQ), Projective Measures (TAT), Hypothetical Measurement of Personality  MENTAL HEALTH AND STRESS 4 4 Mental Health Concept and Factors Affecting Mental Health  Stress Nature, Rections to Stress,"
" HSS 203","  SOCIOLOGY"," INTRODUCTION TO SOCIOLOGY 5 1 Sociology as a Science, Impact of Industrial and French Revolution on the Emergence of  Sociology, Contribution of Karl Marx, Emile Durkheim, Max Weber, Alwin Toeffler to Sociology and its Application in present scenario, Relevance of Sociology for Engineering        BASIC CONCEPTS 2 Society, Association, Institution, Culture Relativism, Social Structure, Social System,Socialization, Competition, Conflict, Accommodation, Social Mobility                    SOCIETY AND ECONOMY 4 Evolution of Society Primitive, Agrarian, Industrial and Post-Industial,  3 Economic Systems of Simple and Complex Societies,  Sociological Dimensions of Economic Life, Market (free) Economy and Controlled (planned) Economy INDUSTRIAL SOCIOLOGY 3  4 Nature and Scope of Industrial Sociology, Pre-Conditions and Consequences of Industrialization, Impact of Automation and Industrialization on Society with Case Study  5 SCIENCE AND TECHNOLOGY 2 Ethos of Science and Social Responsibility of Science  SOCIAL CHANGE 4  6 Theories of Change and its Application to Sociology, Factors of Change,  Directed Social Change, Social Policy and Social Development, Social Cost Benefit Analysis, Role of Engineers in Development  INDIAN SOCIETY 6 Traditional Hindu Social Organization, Caste System, Agrarian Society in India,  7 Social Consequences of Land Reforms and Green Revolution, Working of the Democratic Political System in a Traditional Society, Problem of Education in India, Gender Discrimination, Economic Reforms Liberalization, Privatization and Globalization, Strategies for Development in India, Case Studies  8 SOCIAL PROBLEMS 2  Concept of AIDS, Alcoholism, Drug Addiction, Corruption with Case Study           Course"
" HSS 204"," FRENCH"," 1 Introductions introduce yourself or someone else 2 2 Greetings 2 3 Alphabet / numbers 3 4 Communication in a class 3 5 Asking and answering basic questions name — age — nationality — profession — family, 3 friends, acquaintances 6 Giving the date / day / season / time / frequency of an event 2 7 Locating a place / describing a city or a locality / giving information about one’s region, city  4 or country 8 Expressing quantities 2 9 Expressing one’s preferences / talk about one’s leisure time activities 3 10 Describing a person / talking about his/her nature 4 Course"
" HSM 401"," PRINCIPLES OF MANAGEMENT"," 1 INTRODUCTION TO MANAGEMENT 3 Nature of Management Art or Science, Principles and Functions of Management 2 EVOLUTION OF MANAGEMENT THOUGHT 6 Classical Theories Bureaucratic, Scientific and Administrative ApproachNeo-Classical Theories Human Relations and Human Behaviour Approach Modern Theories of Management Relevance of Management Thought in present scenario —- Management Cases                 PLANNING 4 3 Nature of Planning, Planning Process, Application of Planning Process in a Hypothetical Situation, Types of Planning, Types of Plans, Management by Objective (MBO) ORGANIZING 4 4 Concept of Organization, Departmentation, Forms of Organization Structure Analysis of Organization Structure — Case Studies Hypothetical Formation of an Organization STAFFING 6 Human Resource Planning HRP Process, Job Analysis Job Description, Job Specifications and Used of Job Analysis 5 Recruitment Sources and Methods Selection Selection Process, Role Playing and Case Study on Selection Tests and Interviews Training and Development Techniques, Performance Appraisal Methods Case Study on Staffing Practices DIRECTING 3 6 Concept, Leadership Importance and Styles, Motivation Theories and their relevance in present scenario, Communication Process, Types and Barriers of Communication Management Game on Leadership, Motivation and Communication 7 CONTROLLING 2  Nature and Process of Controlling, Requirements for Effective Controlling           Course"
"  HSM 402","  BUSINESS ENVIRONMENT AND BUSINESS LAWS"," INTRODUCTION TO BUSINESS a 1 Scope and Characteristics of Business, Classification of Business Activities Forms of Ownership of Business Sole Proprietorship, Partnership and Company BUSINESS ENVIRONMENT 7 Internal Environment Concept and Elements (Value System, Vision Mission Objectives, Management Structure, Human Resources, Company Image etc) 2 SWOT Analysis Concept and Case Study External Environment Micro Environment (Suppliers, Customers, Competitors, Market Intermediaries etc) and Macro Environment — PESTEL Analysis (Political, Economic, Social, Technological, Ecological and Legal), Case Study on Impact of Environment on Business GLOBALIZATION 4 3 Concept, Pros and Cons of Globalization, Impact of Global Environment on Business Globalization of Company — Case Study CORPORATE SOCIAL RESPONSIBILITY 2 4 Concept, Social Responsibility towards different stakeholders, Rationale for CSR CSR — Case Studies 5 CORPORATE GOVERNANCE 3 Concept, Elements and Essentials of Good Governance 6 CONTRACT LAW 3 Concept, Types and Essentials Elements of Contract PARTNERSHIP LAW 2 7 Nature of Partnership, Provisions of Partnership Act, Issues Related to Partnership Firm, Hypothetical Formation of a Partnership Firm COMPANY LAW 2 8 Nature of Company, Provisions of Company Act, Issues Related to Incorporation of  Company, Hypothetical Formation of a Company           Course"
